ip,subnet_24,zone_label,service_type,service_confidence,ports,protocols,community,degree,in_degree,out_degree,anomaly_score,anomaly_level,is_anomaly
10.16.1.167,10.16.1,10.16.1|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.1.172,10.16.1,10.16.1|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.4.144,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.2.46,10.16.2,"10.16.2|Logging|1514,36000",Logging,0.5,1514|36000,,222,1,5573,10,0.0625,Low,False
10.16.4.11,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.3.9,10.16.3,"10.16.3|Logging|1514,36000",Logging,0.5,1514|36000,,170,1,5584,10,0.0625,Low,False
10.16.4.135,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.3.133,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.26.2.35,10.26.2,10.26.2|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.2.142,10.16.2,10.16.2|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.4.142,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.26.1.146,10.26.1,"10.26.1|Logging|1514,36000",Logging,0.5,1514|36000,,169,1,5562,10,0.0625,Low,False
10.16.3.17,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.3.15,10.16.3,"10.16.3|Logging|1514,36000",Logging,0.5,1514|36000,,222,1,5573,10,0.0625,Low,False
10.16.3.8,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.3.33,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.16.2.137,10.16.2,10.16.2|Agent|36000,Agent,1.0,36000,,13,1,0,5,0.0625,Low,False
10.26.3.162,10.26.3,"10.26.3|Web|443,36000",Web,0.5,443|36000,,266,2,0,6,0.0611,Low,False
10.16.17.171,10.16.17,10.16.17|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.19.172,10.16.19,10.16.19|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.17.169,10.16.17,10.16.17|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.95,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.11.170,10.26.11,10.26.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.11.105,10.16.11,10.16.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.91,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.92,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.13.80,10.26.13,10.26.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.12.29,10.26.12,10.26.12|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.12.28,10.26.12,10.26.12|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.89,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.11.162,10.26.11,10.26.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.13.77,10.26.13,10.26.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.85,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.13.75,10.26.13,10.26.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.11.159,10.26.11,10.26.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.13.71,10.26.13,10.26.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.20.42,10.16.20,10.16.20|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.82,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.13.65,10.26.13,10.26.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.17.151,10.16.17,10.16.17|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.17.155,10.16.17,10.16.17|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.11.93,10.16.11,10.16.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.19.155,10.16.19,10.16.19|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.17.140,10.16.17,10.16.17|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.26.15.71,10.26.15,10.26.15|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.20.31,10.16.20,10.16.20|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.26.12.247,10.26.12,10.26.12|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.11.73,10.16.11,10.16.11|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.13.48,10.16.13,10.16.13|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.13.7,10.16.13,10.16.13|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.14.13,10.16.14,10.16.14|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.17.134,10.16.17,10.16.17|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.19.139,10.16.19,10.16.19|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.19.18,10.16.19,10.16.19|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.20.27,10.16.20,10.16.20|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.16.20.6,10.16.20,10.16.20|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.11.11,10.26.11,10.26.11|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.11.53,10.26.11,10.26.11|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.26.15.26,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.15.37,10.26.15,10.26.15|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.26.15.40,10.26.15,10.26.15|RemoteAccess|22,RemoteAccess,1.0,22,,1,1,0,2,0.1706,Low,False
10.26.15.53,10.26.15,10.26.15|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.174,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.44,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.4.31,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.0.28,10.26.0,10.26.0|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.3.163,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.3.36,10.16.3,10.16.3|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.2.31,10.26.2,10.26.2|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.16.4.158,10.16.4,10.16.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.34,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.5.8,10.26.5,10.26.5|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.2.23,10.26.2,10.26.2|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.31,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.5.10,10.26.5,10.26.5|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.5.11,10.26.5,10.26.5|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.156,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
10.26.4.171,10.26.4,10.26.4|Agent|36000,Agent,1.0,36000,,1,1,0,2,0.1706,Low,False
